"","word","count","mean","sd","skew","kurt","corr"
"33711","ge2sb2te5",7,3878.28571428571,3142.09371355501,1.19128222439475,-0.0692609543677789,-0.150001758517238
"2517","binding",10,595.1,201.520029332625,0.413942676371555,-0.651125166481084,-0.149700051801274
"5252","doses",10,3258.8,803.264284722725,0.149152938812973,-1.38102163779165,-0.149464737785093
"14039","significance",10,4038.6,643.700275317981,0.967487012650131,0.337480845580806,-0.149341891170754
"6550","fluorination",7,11995.1428571429,5236.60791698123,1.03381095158563,-0.231420226695028,-0.149173490973417
"23818","invented",7,14078.1428571429,4651.79483026252,0.260806600567338,-1.440010284456,-0.148689673419632
"10445","never",10,4734.7,1029.6001435293,0.360036722334511,-1.21230443147891,-0.148273003220246
"16171","unipolar",9,6214.44444444444,2345.02036830766,0.722512387686636,-0.997260778802116,-0.148193609997099
"6401","filament",10,2875.4,696.818197236553,0.507804903104004,-0.492987671289474,-0.148023114195382
"1990","array",10,563.9,115.521474675106,0.322661418541638,-0.435182210587838,-0.147968205353879
"7870","indeed",10,1952.3,554.115922488748,0.587786623393966,-0.273621478466464,-0.147616568438492
"25881","paint",7,12092.5714285714,8662.69265023185,0.283010097666877,-1.94134971415892,-0.14684487245523
"18538","144",8,10984.5,4050.50801046698,0.184709274658079,-1.37915643492885,-0.14631741842093
"17952","song",9,6297.44444444444,2509.46160117619,1.12550713597812,-0.256724007249823,-0.146261480239191
"9866","mit",10,5568.3,2351.53505655821,-0.152903457677676,-1.09943537023655,-0.146220692998398
"13855","separator",8,9064.125,6911.01531588728,1.11359212948527,-0.41101007294907,-0.145914197457091
"8841","lessons",10,8254,3062.73940560843,0.851536857702838,-0.835384903926569,-0.145714453702384
"16297","utilizes",10,3236.6,394.223343353034,0.893579539517132,0.268643547589547,-0.145572040732738
"11215","particularly",10,796.3,140.656437226788,0.135772168369041,-0.887795282698915,-0.145320201425687
"26474","prb",8,10689.125,6967.65347747309,1.07762721585292,-0.290230248062978,-0.145220107628206
"11501","phased",8,11651.375,3653.33409122993,0.998639779413989,-0.532964141463055,-0.145149706599226
"16176","unit",10,1139.9,165.416947942666,0.589578922594975,-1.32483587003896,-0.145144129781317
"15192","targets",10,2248.4,489.894818643077,0.439889361152784,-1.51100047305056,-0.144653937346086
"2783","brownian",8,6579.375,1434.6910008281,-0.345096789393736,-1.13244616815655,-0.144612203492985
"10072","morphotropic",9,10620,3752.1657079612,0.590125239212961,-0.995752986012599,-0.144550670884084
"28881","wong",8,8459.375,3869.16764535438,0.755024556114478,-0.553828579892949,-0.144470191694255
"36114","nanometres",7,17321.1428571429,6631.34338900174,-0.00878088432150653,-1.69245678837978,-0.14427814476125
"6346","ferrofluid",6,12817.5,5527.11529642724,0.711823486857065,-1.08265443002254,-0.144060946938237
"8543","khz",9,3659.55555555556,654.749973484366,0.906628703695168,-0.47639959730988,-0.143966475614726
"20530","billions",6,14156.6666666667,4792.27673101905,0.284279428848839,-1.82763729107595,-0.143685204418685
"1465","affected",10,1452.5,169.690076970406,0.325423571328796,-1.47031675364082,-0.143643490590068
"11133","pages",8,14220.125,4710.04020114782,0.887930512029554,-0.405804201975192,-0.143598527975415
"15184","tapered",9,5831.22222222222,1799.89713440642,0.489395440695034,-1.15607941085706,-0.143524587613618
"24191","lang",7,18074.4285714286,4960.85697761797,-0.0151119795167777,-1.50684496621239,-0.143079493698141
"12091","ppt",8,16731.25,3869.54961388089,-0.250549322285066,-0.943007047486848,-0.142959200659341
"12635","quasistatic",7,12244,7254.82875975259,0.584135692487671,-1.34550097174704,-0.142859668441941
"13356","rhombohedral",9,4285.55555555556,862.991035745898,0.0519826698970613,-1.81291157661633,-0.14275827086476
"1311","acids",10,2195.6,678.533909739717,0.949910566682136,-0.286245795529401,-0.14264719777374
"14246","sno",9,9061.11111111111,5355.04627534731,0.89224821294842,-0.703498217555627,-0.142599428570327
"1708","ammonium",9,4771,1692.14745220386,0.615285300138863,-1.40852331865568,-0.142584620637289
"14391","specific",10,255.5,81.1079527543385,0.481777915018265,-1.0270061917148,-0.142536828470524
"5555","electropolymerization",9,13342.4444444444,3785.79942387044,0.468344073918456,-1.20479049777627,-0.142481829418646
"7830","including",10,150.1,30.5594138978119,-0.0445726482019739,-1.63762923195079,-0.14238193015672
"14389","speciation",9,13732.4444444444,6949.82147452564,0.217083955380204,-1.37406781502719,-0.142339146426339
"5021","disassembly",7,9568.42857142857,3526.67307137775,-0.338198728557372,-1.21749760142284,-0.142323863462063
"11452","perovskites",9,4609.44444444444,2088.66806309135,0.182101744947279,-1.46233066708715,-0.141849681039642
"11141","paired",9,9615.33333333333,2523.1421878285,0.899382335009035,-0.897518127896424,-0.141783649373068
"810","500nm",9,7327.88888888889,2299.3058976811,0.268342980499518,-1.87534764568054,-0.141741498640723
"24727","microbatteries",6,12462.6666666667,6438.71520310276,0.8868308397951,-0.973510894021806,-0.141342681089821
"11029","oven",9,7393.11111111111,2179.01310485071,-0.567358692835921,-1.79795142730012,-0.141307609161106
"14592","start",10,4056.2,931.605877563635,0.761866921857331,-0.928528462451367,-0.141265313471103
"3732","computationally",10,4851,1161.62606337457,0.433427318366863,-1.29249103267275,-0.141084429403329
"15795","transmitting",7,16544,4493.89126110843,0.552916624050207,-1.21920770800943,-0.140932403432588
"3010","carbonaceous",9,6182.66666666667,1473.38598133687,0.919985188738837,-0.539688518469947,-0.139898144389934
"9450","memories",10,2462.1,948.603821999,0.0831503634939678,-0.246203952196005,-0.139669640280268
"14487","spontaneous",10,1975.8,210.310775335507,-0.931209346505963,-0.661511921751242,-0.139616786963397
"2516","binders",10,7085.7,2695.3246784427,0.523402921493904,-1.21025426077987,-0.139445803459146
"10498","nio",10,2899.9,1251.26952865213,0.440666228998274,-1.47093408238672,-0.139276425521765
"21991","dmso",7,8490.85714285714,3417.29119959905,0.477328474675548,-1.29379088024293,-0.13903360053227
"32355","cop",6,11399.8333333333,5114.80628828372,0.228458480230031,-1.51471368264935,-0.138865011818889
"27919","swcnts",8,2774.25,993.888575243724,0.15299583299617,-1.79399144324398,-0.138836410452699
"6888","generally",10,1094.2,155.987036498408,0.879163543143505,-0.266484616190439,-0.138539986418087
"22221","electrodepositing",6,12614.1666666667,3705.47758955127,0.320706630009896,-1.36111948160954,-0.138398736212062
"18713","196",7,8148.42857142857,2231.21385925112,0.424963383885495,-1.73614633618258,-0.138256646478689
"12800","ready",10,9528.3,3741.55633244896,0.504554584125438,-1.30999379508623,-0.137926438375926
"11350","peel",8,11851.875,5923.13967027382,0.959465452247954,-0.564728210281631,-0.137212941857937
"28265","trafficking",6,13339.3333333333,4800.83208065713,0.304848909602059,-1.76948303644414,-0.13693813620786
"23395","hoffmann",7,11584,3306.08353393155,0.240493917691022,-1.68962363645167,-0.136911730584958
"19103","352",8,11583,3578.57888793063,0.0828000982523143,-1.87084879873832,-0.136815858464419
"3910","constructing",10,4971.6,1200.74941413917,1.36564277003783,0.998928362453991,-0.136619380401042
"7406","hofmann",7,9836.85714285714,3514.42458204144,0.370875723730491,-1.7030393540628,-0.136467364236316
"16713","wireless",9,5482.88888888889,1740.64991055385,1.02647139096595,0.05481072378964,-0.136165559003549
"21998","doctor",8,13420.5,4472.01562097962,0.593531748162971,-0.715619581669095,-0.136164883450393
"10026","monodispersity",9,10520.7777777778,3022.33096209605,0.600563455025085,-1.33504992969325,-0.136056666114763
"706","3rd",8,8797.5,2430.83554124326,0.934118663356626,-0.318127244850538,-0.135998029694087
"11777","plays",10,1624,257.305266172304,0.114988803622161,-1.49758216779076,-0.13585361610563
"21488","crust",8,12377.625,5157.22231265464,0.542483302171635,-0.926571463277053,-0.135765909687398
"6344","ferroelectricity",9,4683,1447.5817766192,-0.341579424244685,-1.6952915381474,-0.135620320215833
"4420","dbr",7,7937.57142857143,2466.30566212861,-0.560410341658757,-1.53077890724399,-0.135604544410195
"14768","stronger",9,2570.44444444444,374.416917056078,-0.0878781465710398,-1.84816961320651,-0.135597012189823
"8622","l12",7,13381.8571428571,5094.58373924607,0.394807654680003,-1.18081097322456,-0.135556528582823
"11654","physics",10,838.2,184.272021147481,-0.407679080675151,-1.42135165606937,-0.13537514697014
"2310","bao",9,8376,3989.69638569152,0.955658649583206,-0.4572295322568,-0.135014037408894
"16141","unexplored",10,7729.9,4936.30091937948,1.75078664770375,1.89213089045687,-0.134894099207194
"15483","thick",10,500.6,194.183304008237,1.15777909800426,0.656794271425222,-0.133764029162506
"11081","oxidative",9,4445,1583.02755819348,0.682289358812341,-1.26896049309902,-0.133742648560456
"6890","generated",10,588.2,104.49859116541,0.343306598698033,-0.756704034978118,-0.133407380058908
"20661","blinking",7,8824.71428571429,4351.77269298714,0.286561336452318,-2.05846369701076,-0.133254310042226
"6975","globally",9,12317.4444444444,5767.13579498331,0.858487815095885,-0.979115046081574,-0.133010923013098
"22776","forefront",6,11483,3399.07558021295,0.249059791033827,-2.00155777502912,-0.133003496431424
"14866","substitution",10,1996.8,243.602499531055,-0.0105483564567385,-1.66670244790091,-0.132913146171578
"6934","gets",10,8076.9,2551.15936389713,0.230408270678016,-0.823346786461488,-0.132337172979057
"8374","irrespective",9,8818.55555555555,3497.10323378904,1.20063524202323,0.541715957030588,-0.132223406533271
"1751","analogue",8,6669.5,2108.50454791339,0.814174632135759,-0.637219927386199,-0.132154165386372
"15602","tips",10,2174.9,608.029321295902,0.0893806039125509,-1.49117309706149,-0.131905609248601
"12414","prospective",9,10701.1111111111,5203.97603867573,1.31262045184122,0.334490122953179,-0.131736464575062
"5128","dissociated",9,6392.44444444444,1533.69611650345,0.56622184940406,-0.613895962505073,-0.131523974027399
"1734","amplification",9,3788.22222222222,723.186313783968,0.0319980603931542,-1.4631357906695,-0.131369544663413
"13955","shifts",10,2126.6,495.569302250788,0.161132972226038,-0.937053990030558,-0.131354269120976
"33173","encourages",7,15542.4285714286,4775.99294587498,0.556872304556583,-1.43878841216471,-0.131041731957915
"28121","thermogravimetry",8,16725.125,6351.59686192603,-0.0191037677669112,-1.8437705568069,-0.130886663687471
"3643","comparison",10,688.2,146.158057519173,0.791027345296332,-0.0542034182581803,-0.13083792857699
"24048","kidney",7,8866.85714285714,3458.92673279692,1.48637036795121,0.537868248207078,-0.130580272661462
"13347","rheology",9,6284.33333333333,1424.23865626516,0.386569367797476,-1.21502896218751,-0.130522959322321
"12369","promoter",8,8887,2175.57427558138,-0.25144608972537,-1.78376195025831,-0.130510837405205
"22358","envisaged",8,8326.75,2043.28109736696,0.693584776200075,-0.668876563932424,-0.130355460772737
"31030","afterglow",7,12809.7142857143,4802.41844332227,-0.420319699246507,-1.76796207004322,-0.130063626903457
"9793","mimicked",7,14623.2857142857,6124.03499103561,0.431533121734081,-1.54016138204353,-0.129916830463746
"15287","tendencies",9,16253.7777777778,6000.93692221843,0.498268802188385,-1.46274645381857,-0.129693201671003
"16554","waals",9,3422,1002.2656833395,0.497157088420019,-1.29596519616956,-0.12884806437994
"11485","pes",9,6828.88888888889,1708.8407213989,0.415659501761126,-0.68384821929388,-0.128618190156613
"5878","estimate",10,2229.6,391.364621122894,0.164728313695053,-0.575001095189188,-0.12857920009147
"8230","interrogate",9,13029.4444444444,5377.92267309393,0.879398036555892,-0.885055473140552,-0.128152121029368
"11379","pentacene",9,2369.22222222222,1317.11292015698,0.605716752458416,-1.45055253558933,-0.128061634932541
"10292","nanomorphology",7,14311.7142857143,5444.60407848253,0.351114310455394,-1.39817431175752,-0.128036498786441
"21154","circumventing",7,16952.2857142857,3280.48917664656,-0.0473757892405326,-1.72949803139303,-0.127861674519702
"3701","compositional",10,1908.6,446.461943133641,0.395511343347379,-1.24255820571067,-0.127821749106333
"577","2nd",9,7787.55555555556,2989.81191344502,0.684044963134701,-0.498997521133249,-0.127733756631553
"10813","offsets",9,4466,721.07419867861,0.172686114935718,-1.19308818395542,-0.127703531294806
"9757","middle",10,3681.4,878.658978216236,0.761199988924248,-0.64003949146172,-0.127469178430611
"38925","transplantation",6,9123.33333333333,3199.16862116811,0.297113823321048,-1.53966140545616,-0.127413695657821
"12432","prototypes",8,7431.125,1353.25643620966,-0.584822716299287,-1.0428819564962,-0.127242181786023
"28259","tracing",8,11974,4999.41756607707,0.223735149667203,-1.28891942120192,-0.127166659359443
"7627","ideal",10,990.9,189.773227241826,0.0113758711569004,-1.5377179855278,-0.127012223656547
"12984","regime",10,1117.7,160.037530320582,0.365678418792961,-1.47874695989439,-0.12673234274247
"14395","specificity",9,5032.22222222222,4277.15442139332,1.67271404617568,1.37424224966553,-0.126345163636167
"11532","phononic",8,10992.875,7096.97995000086,0.493957214954918,-1.49869491751194,-0.126305183298894
"3283","chloride",9,2634.88888888889,286.423831255556,-0.208307342312163,-1.8782672627078,-0.125918727135334
"27261","seawater",6,14435.3333333333,9150.82349664043,0.30042147946946,-1.77077386962804,-0.125877615262995
"7526","hydrated",10,4685.5,1467.52726645122,1.30976703524718,0.989840071979939,-0.125871276215589
"4755","determining",10,1449.7,190.505788771773,0.409563784322328,-0.549317581312425,-0.125851186416883
"7772","impregnation",9,7812.22222222222,3786.21479111321,1.29201342947656,0.746618274657309,-0.125585480502064
"7676","imaged",10,3676.7,640.046534766549,0.0580196733794279,-1.60750137233254,-0.125195381962143
"25469","ngf",6,11079.1666666667,7211.18992723577,1.01189541843662,-0.722186190825824,-0.124997443495389
"12610","quantification",10,4079,1154.38911213777,1.06148053780922,-0.0994441279369571,-0.124910429911461
"13852","separating",10,5091,1092.92522871217,0.730742393761204,-0.992383820943033,-0.12476250060785
"11191","paramount",9,10756.3333333333,7228.85449085815,0.805804608724049,-0.915520505875893,-0.12403118018046
"27540","social",7,9175.85714285714,2880.80604626387,0.377757352346391,-1.68707041611203,-0.123960538186986
"12312","produces",10,2093.7,374.723320153239,0.565089176585771,0.625301125758366,-0.123321511900838
"15802","transported",10,6072.1,1365.64550874506,0.860514504366043,-0.675834016829483,-0.123234755990568
"5096","dispersibility",7,11296.7142857143,3246.40548475211,-0.0212249924160977,-2.01225396224675,-0.12304844993419
"8522","keeping",10,3849.4,851.307125673351,0.34167473931809,-1.20616311008624,-0.122843272289491
"12799","readout",9,4901.11111111111,903.127128986341,0.450380035830068,-0.710945416781771,-0.122764301465791
"3691","component",10,881.3,254.421806367999,1.00116054167714,0.389318176917167,-0.122335584344795
"20470","berger",7,12198.1428571429,3671.28893934957,-0.244750191730163,-1.78570707582907,-0.12216611961148
"14299","soluble",10,2014.6,528.231893521523,0.583030538441806,-0.805657121808197,-0.121769501581454
"10608","nonporous",8,13073.75,5268.79158685502,0.78139299351599,-0.736343163336446,-0.121530136318411
"22973","george",8,11311.25,2797.3373436691,0.0668451354125501,-0.608059176437839,-0.121423530999811
"14715","strands",10,4522.3,1345.43558002604,0.417506588989957,-1.70688204375113,-0.121287460293074
"26876","relied",8,10682.125,3157.72673374375,-0.0586147162027267,-1.61836959856953,-0.121205159464863
"26201","photoinitiated",6,15310.8333333333,7780.26974896543,0.281363279003323,-1.90812651315703,-0.120991576905353
"18199","018",8,11946.5,2524.84013638205,-0.817623834183876,-0.908852784518189,-0.120969259815785
